in s,C1 in V,C2 in V
-7.375040E-05,-7.24419E-01,-2.20632E-02
-7.374720E-05,-7.26374E-01,-2.22587E-02
-7.374400E-05,-7.22464E-01,-2.30896E-02
-7.374080E-05,-7.30284E-01,-2.21610E-02
-7.373760E-05,-7.24419E-01,-2.22099E-02
-7.373440E-05,-7.26374E-01,-2.29430E-02
-7.373120E-05,-7.20509E-01,-2.25031E-02
-7.372800E-05,-7.24419E-01,-2.22587E-02
-7.372480E-05,-7.24419E-01,-2.28941E-02
-7.372160E-05,-7.28329E-01,-2.26497E-02
-7.371840E-05,-7.22464E-01,-2.23565E-02
-7.371520E-05,-7.24419E-01,-2.28452E-02
-7.371200E-05,-7.24419E-01,-2.27475E-02
-7.370880E-05,-7.26374E-01,-2.25520E-02
-7.370560E-05,-7.20509E-01,-2.26986E-02
-7.370240E-05,-7.30284E-01,-2.28941E-02
-7.369920E-05,-7.22464E-01,-2.27964E-02
-7.369600E-05,-7.26374E-01,-2.27475E-02
-7.369280E-05,-7.30284E-01,-2.26497E-02
-7.368960E-05,-7.26374E-01,-2.26497E-02
-7.368640E-05,-7.26374E-01,-2.27475E-02
-7.368320E-05,-7.26374E-01,-2.27475E-02
-7.368000E-05,-7.26374E-01,-2.27475E-02
-7.367680E-05,-7.30284E-01,-2.26497E-02
-7.367360E-05,-7.28329E-01,-2.27475E-02
-7.367040E-05,-7.26374E-01,-2.29430E-02
-7.366720E-05,-7.22464E-01,-2.27475E-02
-7.366400E-05,-7.22464E-01,-2.25520E-02
-7.366080E-05,-7.26374E-01,-2.29919E-02
-7.365760E-05,-7.26374E-01,-2.28452E-02
-7.365440E-05,-7.24419E-01,-2.25520E-02
-7.365120E-05,-7.30284E-01,-2.30407E-02
-7.364800E-05,-7.34194E-01,-2.29919E-02
-7.364480E-05,-7.28329E-01,-2.24054E-02
-7.364160E-05,-7.26374E-01,-2.27964E-02
-7.363840E-05,-7.28329E-01,-2.32362E-02
-7.363520E-05,-7.34194E-01,-2.25031E-02
-7.363200E-05,-7.32239E-01,-2.27475E-02
-7.362880E-05,-7.28329E-01,-2.32362E-02
-7.362560E-05,-7.26374E-01,-2.27964E-02
-7.362240E-05,-7.24419E-01,-2.26497E-02
-7.361920E-05,-7.30284E-01,-2.32851E-02
-7.361600E-05,-7.24419E-01,-2.29430E-02
-7.361280E-05,-7.26374E-01,-2.27475E-02
-7.360960E-05,-7.22464E-01,-2.32851E-02
-7.360640E-05,-7.28329E-01,-2.32362E-02
-7.360320E-05,-7.24419E-01,-2.26497E-02
-7.360000E-05,-7.24419E-01,-2.30407E-02
-7.359680E-05,-7.22464E-01,-2.31874E-02
-7.359360E-05,-7.24419E-01,-2.29919E-02
-7.359040E-05,-7.22464E-01,-2.26986E-02
-7.358720E-05,-7.28329E-01,-2.28941E-02
-7.358400E-05,-7.32239E-01,-2.29430E-02
-7.358080E-05,-7.28329E-01,-2.26986E-02
-7.357760E-05,-7.30284E-01,-2.28941E-02
-7.357440E-05,-7.30284E-01,-2.31385E-02
-7.357120E-05,-7.30284E-01,-2.28452E-02
-7.356800E-05,-7.26374E-01,-2.26986E-02
-7.356480E-05,-7.24419E-01,-2.30896E-02
-7.356160E-05,-7.24419E-01,-2.29430E-02
-7.355840E-05,-7.24419E-01,-2.26986E-02
-7.355520E-05,-7.32239E-01,-2.31874E-02
-7.355200E-05,-7.30284E-01,-2.33829E-02
-7.354880E-05,-7.28329E-01,-2.29430E-02
-7.354560E-05,-7.24419E-01,-2.31874E-02
-7.354240E-05,-7.30284E-01,-2.31874E-02
-7.353920E-05,-7.32239E-01,-2.29919E-02
-7.353600E-05,-7.26374E-01,-2.31874E-02
-7.353280E-05,-7.28329E-01,-2.33829E-02
-7.352960E-05,-7.26374E-01,-2.30896E-02
-7.352640E-05,-7.28329E-01,-2.32362E-02
-7.352320E-05,-7.22464E-01,-2.31874E-02
-7.352000E-05,-7.26374E-01,-2.32362E-02
-7.351680E-05,-7.28329E-01,-2.30896E-02
-7.351360E-05,-7.24419E-01,-2.31385E-02
-7.351040E-05,-7.26374E-01,-2.32362E-02
-7.350720E-05,-7.22464E-01,-2.31874E-02
-7.350400E-05,-7.28329E-01,-2.31385E-02
-7.350080E-05,-7.26374E-01,-2.30896E-02
-7.349760E-05,-7.32239E-01,-2.33340E-02
-7.349440E-05,-7.26374E-01,-2.29919E-02
-7.349120E-05,-7.24419E-01,-2.31385E-02
-7.348800E-05,-7.28329E-01,-2.31874E-02
-7.348480E-05,-7.30284E-01,-2.29430E-02
-7.348160E-05,-7.28329E-01,-2.29919E-02
-7.347840E-05,-7.24419E-01,-2.33829E-02
-7.347520E-05,-7.22464E-01,-2.29919E-02
-7.347200E-05,-7.28329E-01,-2.29919E-02
-7.346880E-05,-7.32239E-01,-2.34806E-02
-7.346560E-05,-7.26374E-01,-2.29919E-02
-7.346240E-05,-7.26374E-01,-2.29919E-02
-7.345920E-05,-7.30284E-01,-2.35295E-02
-7.345600E-05,-7.20509E-01,-2.29919E-02
-7.345280E-05,-7.26374E-01,-2.29430E-02
-7.344960E-05,-7.26374E-01,-2.35295E-02
-7.344640E-05,-7.28329E-01,-2.32362E-02
-7.344320E-05,-7.20509E-01,-2.28941E-02
-7.344000E-05,-7.30284E-01,-2.33340E-02
-7.343680E-05,-7.26374E-01,-2.31385E-02
-7.343360E-05,-7.34194E-01,-2.28452E-02
-7.343040E-05,-7.26374E-01,-2.30896E-02
-7.342720E-05,-7.26374E-01,-2.31385E-02
-7.342400E-05,-7.24419E-01,-2.29919E-02
-7.342080E-05,-7.30284E-01,-2.30407E-02
-7.341760E-05,-7.32239E-01,-2.29919E-02
-7.341440E-05,-7.34194E-01,-2.28941E-02
-7.341120E-05,-7.26374E-01,-2.28941E-02
-7.340800E-05,-7.34194E-01,-2.32362E-02
-7.340480E-05,-7.34194E-01,-2.34317E-02
-7.340160E-05,-7.32239E-01,-2.29919E-02
-7.339840E-05,-7.26374E-01,-2.28941E-02
-7.339520E-05,-7.26374E-01,-2.35784E-02
-7.339200E-05,-7.28329E-01,-2.33340E-02
-7.338880E-05,-7.30284E-01,-2.28941E-02
-7.338560E-05,-7.32239E-01,-2.34806E-02
-7.338240E-05,-7.34194E-01,-2.35784E-02
-7.337920E-05,-7.30284E-01,-2.26009E-02
-7.337600E-05,-7.24419E-01,-2.33340E-02
-7.337280E-05,-7.26374E-01,-2.38227E-02
-7.336960E-05,-7.28329E-01,-2.28452E-02
-7.336640E-05,-7.24419E-01,-2.29919E-02
-7.336320E-05,-7.30284E-01,-2.36272E-02
-7.336000E-05,-7.22464E-01,-2.28452E-02
-7.335680E-05,-7.28329E-01,-2.26986E-02
-7.335360E-05,-7.24419E-01,-2.34806E-02
-7.335040E-05,-7.26374E-01,-2.27475E-02
-7.334720E-05,-7.28329E-01,-2.23076E-02
-7.334400E-05,-7.30284E-01,-2.31385E-02
-7.334080E-05,-7.26374E-01,-2.26497E-02
-7.333760E-05,-7.28329E-01,-2.21610E-02
-7.333440E-05,-7.32239E-01,-2.27964E-02
-7.333120E-05,-7.30284E-01,-2.26009E-02
-7.332800E-05,-7.30284E-01,-2.22587E-02
-7.332480E-05,-7.26374E-01,-2.26497E-02
-7.332160E-05,-7.32239E-01,-2.25520E-02
-7.331840E-05,-7.32239E-01,-2.26009E-02
-7.331520E-05,-7.26374E-01,-2.27964E-02
-7.331200E-05,-7.32239E-01,-2.24542E-02
-7.330880E-05,-7.26374E-01,-2.25520E-02
-7.330560E-05,-7.30284E-01,-2.28452E-02
-7.330240E-05,-7.28329E-01,-2.25031E-02
-7.329920E-05,-7.28329E-01,-2.28452E-02
-7.329600E-05,-7.32239E-01,-2.29919E-02
-7.329280E-05,-7.24419E-01,-2.27964E-02
-7.328960E-05,-7.24419E-01,-2.28452E-02
-7.328640E-05,-7.28329E-01,-2.33340E-02
-7.328320E-05,-7.22464E-01,-2.26986E-02
-7.328000E-05,-7.30284E-01,-2.30896E-02
-7.327680E-05,-7.26374E-01,-2.34806E-02
-7.327360E-05,-7.30284E-01,-2.30896E-02
-7.327040E-05,-7.26374E-01,-2.28941E-02
-7.326720E-05,-7.38104E-01,-2.36272E-02
-7.326400E-05,-7.24419E-01,-2.31385E-02
-7.326080E-05,-7.32239E-01,-2.30896E-02
-7.325760E-05,-7.32239E-01,-2.36761E-02
-7.325440E-05,-7.28329E-01,-2.30896E-02
-7.325120E-05,-7.28329E-01,-2.30896E-02
-7.324800E-05,-7.26374E-01,-2.35295E-02
-7.324480E-05,-7.26374E-01,-2.30407E-02
-7.324160E-05,-7.26374E-01,-2.30407E-02
-7.323840E-05,-7.28329E-01,-2.35784E-02
-7.323520E-05,-7.22464E-01,-2.31385E-02
-7.323200E-05,-7.26374E-01,-2.32362E-02
-7.322880E-05,-7.22464E-01,-2.36761E-02
-7.322560E-05,-7.20509E-01,-2.31385E-02
-7.322240E-05,-7.26374E-01,-2.32362E-02
-7.321920E-05,-7.20509E-01,-2.37250E-02
-7.321600E-05,-7.24419E-01,-2.33340E-02
-7.321280E-05,-7.22464E-01,-2.32362E-02
-7.320960E-05,-7.28329E-01,-2.36761E-02
-7.320640E-05,-7.28329E-01,-2.33829E-02
-7.320320E-05,-7.24419E-01,-2.32362E-02
-7.320000E-05,-7.24419E-01,-2.36761E-02
-7.319680E-05,-7.30284E-01,-2.31874E-02
-7.319360E-05,-7.22464E-01,-2.32851E-02
-7.319040E-05,-7.28329E-01,-2.40671E-02
-7.318720E-05,-7.24419E-01,-2.33829E-02
-7.318400E-05,-7.28329E-01,-2.33829E-02
-7.318080E-05,-7.26374E-01,-2.38716E-02
-7.317760E-05,-7.28329E-01,-2.33340E-02
-7.317440E-05,-7.26374E-01,-2.32851E-02
-7.317120E-05,-7.26374E-01,-2.38227E-02
-7.316800E-05,-7.20509E-01,-2.30896E-02
-7.316480E-05,-7.22464E-01,-2.28941E-02
-7.316160E-05,-7.20509E-01,-2.33829E-02
-7.315840E-05,-7.24419E-01,-2.29919E-02
-7.315520E-05,-7.28329E-01,-2.26497E-02
-7.315200E-05,-7.28329E-01,-2.33340E-02
-7.314880E-05,-7.28329E-01,-2.28941E-02
-7.314560E-05,-7.26374E-01,-2.26009E-02
-7.314240E-05,-7.24419E-01,-2.33340E-02
-7.313920E-05,-7.26374E-01,-2.29919E-02
-7.313600E-05,-7.24419E-01,-2.24054E-02
-7.313280E-05,-7.22464E-01,-2.32362E-02
-7.312960E-05,-7.20509E-01,-2.28452E-02
-7.312640E-05,-7.28329E-01,-2.26497E-02
-7.312320E-05,-7.26374E-01,-2.29919E-02
-7.312000E-05,-7.26374E-01,-2.28452E-02
-7.311680E-05,-7.16599E-01,-2.28941E-02
-7.311360E-05,-7.26374E-01,-2.31874E-02
-7.311040E-05,-7.22464E-01,-2.29919E-02
-7.310720E-05,-7.26374E-01,-2.29430E-02
-7.310400E-05,-7.24419E-01,-2.34317E-02
-7.310080E-05,-7.28329E-01,-2.28941E-02
-7.309760E-05,-7.22464E-01,-2.29919E-02
-7.309440E-05,-7.26374E-01,-2.31874E-02
-7.309120E-05,-7.26374E-01,-2.29919E-02
-7.308800E-05,-7.28329E-01,-2.27964E-02
-7.308480E-05,-7.22464E-01,-2.32851E-02
-7.308160E-05,-7.22464E-01,-2.29919E-02
-7.307840E-05,-7.20509E-01,-2.26986E-02
-7.307520E-05,-7.24419E-01,-2.32851E-02
-7.307200E-05,-7.26374E-01,-2.31874E-02
-7.306880E-05,-7.26374E-01,-2.29430E-02
-7.306560E-05,-7.20509E-01,-2.32362E-02
-7.306240E-05,-7.28329E-01,-2.30407E-02
-7.305920E-05,-7.26374E-01,-2.28452E-02
-7.305600E-05,-7.28329E-01,-2.32851E-02
-7.305280E-05,-7.20509E-01,-2.32362E-02
-7.304960E-05,-7.28329E-01,-2.31385E-02
-7.304640E-05,-7.24419E-01,-2.35295E-02
-7.304320E-05,-7.22464E-01,-2.31385E-02
-7.304000E-05,-7.22464E-01,-2.29919E-02
-7.303680E-05,-7.20509E-01,-2.37739E-02
-7.303360E-05,-7.20509E-01,-2.34317E-02
-7.303040E-05,-7.20509E-01,-2.30407E-02
-7.302720E-05,-7.16599E-01,-2.38227E-02
-7.302400E-05,-7.18554E-01,-2.36761E-02
-7.302080E-05,-7.26374E-01,-2.30896E-02
-7.301760E-05,-7.24419E-01,-2.38227E-02
-7.301440E-05,-7.24419E-01,-2.36761E-02
-7.301120E-05,-7.26374E-01,-2.31385E-02
-7.300800E-05,-7.20509E-01,-2.37739E-02
-7.300480E-05,-7.26374E-01,-2.38716E-02
-7.300160E-05,-7.20509E-01,-2.32362E-02
-7.299840E-05,-7.18554E-01,-2.34806E-02
-7.299520E-05,-7.20509E-01,-2.36272E-02
-7.299200E-05,-7.20509E-01,-2.32362E-02
-7.298880E-05,-7.22464E-01,-2.32362E-02
-7.298560E-05,-7.20509E-01,-2.34317E-02
-7.298240E-05,-7.16599E-01,-2.30896E-02
-7.297920E-05,-7.24419E-01,-2.31874E-02
-7.297600E-05,-7.18554E-01,-2.31874E-02
-7.297280E-05,-7.26374E-01,-2.30407E-02
-7.296960E-05,-7.20509E-01,-2.29919E-02
-7.296640E-05,-7.22464E-01,-2.29919E-02
-7.296320E-05,-7.18554E-01,-2.30407E-02
-7.296000E-05,-7.22464E-01,-2.31385E-02
-7.295680E-05,-7.18554E-01,-2.28452E-02
-7.295360E-05,-7.20509E-01,-2.27964E-02
-7.295040E-05,-7.18554E-01,-2.31874E-02
-7.294720E-05,-7.22464E-01,-2.29430E-02
-7.294400E-05,-7.20509E-01,-2.29430E-02
-7.294080E-05,-7.22464E-01,-2.28941E-02
-7.293760E-05,-7.20509E-01,-2.31385E-02
-7.293440E-05,-7.20509E-01,-2.27964E-02
-7.293120E-05,-7.20509E-01,-2.31874E-02
-7.292800E-05,-7.20509E-01,-2.31385E-02
-7.292480E-05,-7.20509E-01,-2.29430E-02
-7.292160E-05,-7.18554E-01,-2.30407E-02
-7.291840E-05,-7.14644E-01,-2.32362E-02
-7.291520E-05,-7.24419E-01,-2.30896E-02
-7.291200E-05,-7.14644E-01,-2.27964E-02
-7.290880E-05,-7.16599E-01,-2.29430E-02
-7.290560E-05,-7.26374E-01,-2.28941E-02
-7.290240E-05,-7.18554E-01,-2.27475E-02
-7.289920E-05,-7.14644E-01,-2.28941E-02
-7.289600E-05,-7.26374E-01,-2.27964E-02
-7.289280E-05,-7.18554E-01,-2.28941E-02
-7.288960E-05,-7.14644E-01,-2.27475E-02
-7.288640E-05,-7.16599E-01,-2.28941E-02
-7.288320E-05,-7.20509E-01,-2.30896E-02
-7.288000E-05,-7.12689E-01,-2.27964E-02
-7.287680E-05,-7.18554E-01,-2.27964E-02
-7.287360E-05,-7.20509E-01,-2.30896E-02
-7.287040E-05,-7.24419E-01,-2.30407E-02
-7.286720E-05,-7.18554E-01,-2.26009E-02
-7.286400E-05,-7.22464E-01,-2.26986E-02
-7.286080E-05,-7.22464E-01,-2.30896E-02
-7.285760E-05,-7.22464E-01,-2.28452E-02
-7.285440E-05,-7.18554E-01,-2.26986E-02
-7.285120E-05,-7.20509E-01,-2.27964E-02
-7.284800E-05,-7.16599E-01,-2.29919E-02
-7.284480E-05,-7.16599E-01,-2.31385E-02
-7.284160E-05,-7.14644E-01,-2.26986E-02
-7.283840E-05,-7.14644E-01,-2.26986E-02
-7.283520E-05,-7.16599E-01,-2.29430E-02
-7.283200E-05,-7.22464E-01,-2.29919E-02
-7.282880E-05,-7.16599E-01,-2.28941E-02
-7.282560E-05,-7.20509E-01,-2.26009E-02
-7.282240E-05,-7.18554E-01,-2.27964E-02
-7.281920E-05,-7.18554E-01,-2.29919E-02
-7.281600E-05,-7.14644E-01,-2.29430E-02
-7.281280E-05,-7.16599E-01,-2.27964E-02
-7.280960E-05,-7.20509E-01,-2.29919E-02
-7.280640E-05,-7.14644E-01,-2.30407E-02
-7.280320E-05,-7.16599E-01,-2.29919E-02
-7.280000E-05,-7.14644E-01,-2.27964E-02
-7.279680E-05,-7.18554E-01,-2.31874E-02
-7.279360E-05,-7.20509E-01,-2.31874E-02
-7.279040E-05,-7.14644E-01,-2.28941E-02
-7.278720E-05,-7.12689E-01,-2.28941E-02
-7.278400E-05,-7.14644E-01,-2.32851E-02
-7.278080E-05,-7.14644E-01,-2.33829E-02
-7.277760E-05,-7.08779E-01,-2.30407E-02
-7.277440E-05,-7.14644E-01,-2.28452E-02
-7.277120E-05,-7.16599E-01,-2.32851E-02
-7.276800E-05,-7.14644E-01,-2.29919E-02
-7.276480E-05,-7.18554E-01,-2.28941E-02
-7.276160E-05,-7.22464E-01,-2.33829E-02
-7.275840E-05,-7.14644E-01,-2.30407E-02
-7.275520E-05,-7.18554E-01,-2.31874E-02
-7.275200E-05,-7.18554E-01,-2.34317E-02
-7.274880E-05,-7.12689E-01,-2.32362E-02
-7.274560E-05,-7.10734E-01,-2.30896E-02
-7.274240E-05,-7.08779E-01,-2.33829E-02
-7.273920E-05,-7.12689E-01,-2.33340E-02
-7.273600E-05,-7.18554E-01,-2.33340E-02
-7.273280E-05,-7.06824E-01,-2.32851E-02
-7.272960E-05,-7.08779E-01,-2.36272E-02
-7.272640E-05,-7.14644E-01,-2.32851E-02
-7.272320E-05,-7.14644E-01,-2.35784E-02
-7.272000E-05,-7.12689E-01,-2.33340E-02
-7.271680E-05,-7.14644E-01,-2.32851E-02
-7.271360E-05,-7.14644E-01,-2.34317E-02
-7.271040E-05,-7.20509E-01,-2.34317E-02
-7.270720E-05,-7.08779E-01,-2.29919E-02
-7.270400E-05,-7.18554E-01,-2.33340E-02
-7.270080E-05,-7.12689E-01,-2.34806E-02
-7.269760E-05,-7.12689E-01,-2.32362E-02
-7.269440E-05,-7.10734E-01,-2.33340E-02
-7.269120E-05,-7.16599E-01,-2.33340E-02
-7.268800E-05,-7.12689E-01,-2.29919E-02
-7.268480E-05,-7.12689E-01,-2.33340E-02
-7.268160E-05,-7.06824E-01,-2.35295E-02
-7.267840E-05,-7.12689E-01,-2.33340E-02
-7.267520E-05,-7.06824E-01,-2.33340E-02
-7.267200E-05,-7.06824E-01,-2.32362E-02
-7.266880E-05,-7.12689E-01,-2.34317E-02
-7.266560E-05,-7.12689E-01,-2.33340E-02
-7.266240E-05,-7.08779E-01,-2.32362E-02
-7.265920E-05,-7.08779E-01,-2.33829E-02
-7.265600E-05,-7.08779E-01,-2.34317E-02
-7.265280E-05,-7.14644E-01,-2.31874E-02
-7.264960E-05,-7.12689E-01,-2.34317E-02
-7.264640E-05,-7.10734E-01,-2.34806E-02
-7.264320E-05,-7.12689E-01,-2.32362E-02
-7.264000E-05,-7.16599E-01,-2.31874E-02
-7.263680E-05,-7.16599E-01,-2.37739E-02
-7.263360E-05,-7.08779E-01,-2.34317E-02
-7.263040E-05,-7.04869E-01,-2.32362E-02
-7.262720E-05,-7.12689E-01,-2.36761E-02
-7.262400E-05,-7.12689E-01,-2.35295E-02
-7.262080E-05,-7.06824E-01,-2.31385E-02
-7.261760E-05,-7.06824E-01,-2.36272E-02
-7.261440E-05,-7.04869E-01,-2.36761E-02
-7.261120E-05,-7.10734E-01,-2.31385E-02
-7.260800E-05,-7.06824E-01,-2.33340E-02
-7.260480E-05,-7.06824E-01,-2.35784E-02
-7.260160E-05,-7.04869E-01,-2.34317E-02
-7.259840E-05,-7.08779E-01,-2.34806E-02
-7.259520E-05,-7.12689E-01,-2.32362E-02
-7.259200E-05,-7.06824E-01,-2.34806E-02
-7.258880E-05,-7.06824E-01,-2.34806E-02
-7.258560E-05,-6.99004E-01,-2.32851E-02
-7.258240E-05,-7.04869E-01,-2.31874E-02
-7.257920E-05,-7.06824E-01,-2.35295E-02
-7.257600E-05,-7.06824E-01,-2.32851E-02
-7.257280E-05,-7.00959E-01,-2.31385E-02
-7.256960E-05,-7.06824E-01,-2.38716E-02
-7.256640E-05,-7.00959E-01,-2.33340E-02
-7.256320E-05,-7.04869E-01,-2.27964E-02
-7.256000E-05,-7.06824E-01,-2.35784E-02
-7.255680E-05,-7.06824E-01,-2.33340E-02
-7.255360E-05,-6.99004E-01,-2.27475E-02
-7.255040E-05,-7.04869E-01,-2.31874E-02
-7.254720E-05,-7.06824E-01,-2.34317E-02
-7.254400E-05,-7.06824E-01,-2.28941E-02
-7.254080E-05,-7.00959E-01,-2.32362E-02
-7.253760E-05,-7.04869E-01,-2.35295E-02
-7.253440E-05,-7.02914E-01,-2.30407E-02
-7.253120E-05,-7.02914E-01,-2.31874E-02
-7.252800E-05,-6.99004E-01,-2.33340E-02
-7.252480E-05,-7.06824E-01,-2.31874E-02
-7.252160E-05,-6.99004E-01,-2.33829E-02
-7.251840E-05,-7.02914E-01,-2.33829E-02
-7.251520E-05,-7.04869E-01,-2.31874E-02
-7.251200E-05,-6.99004E-01,-2.32362E-02
-7.250880E-05,-6.97049E-01,-2.32362E-02
-7.250560E-05,-6.99004E-01,-2.31385E-02
-7.250240E-05,-6.99004E-01,-2.35295E-02
-7.249920E-05,-7.02914E-01,-2.34317E-02
-7.249600E-05,-6.97049E-01,-2.31874E-02
-7.249280E-05,-7.00959E-01,-2.34317E-02
-7.248960E-05,-7.00959E-01,-2.35295E-02
-7.248640E-05,-6.99004E-01,-2.31874E-02
-7.248320E-05,-6.99004E-01,-2.35295E-02
-7.248000E-05,-7.02914E-01,-2.36761E-02
-7.247680E-05,-6.99004E-01,-2.32362E-02
-7.247360E-05,-7.00959E-01,-2.34806E-02
-7.247040E-05,-7.02914E-01,-2.36761E-02
-7.246720E-05,-6.99004E-01,-2.32851E-02
-7.246400E-05,-6.91184E-01,-2.34317E-02
-7.246080E-05,-6.99004E-01,-2.36272E-02
-7.245760E-05,-7.00959E-01,-2.32851E-02
-7.245440E-05,-6.99004E-01,-2.37250E-02
-7.245120E-05,-7.00959E-01,-2.34317E-02
-7.244800E-05,-6.99004E-01,-2.31874E-02
-7.244480E-05,-6.95094E-01,-2.35784E-02
-7.244160E-05,-6.99004E-01,-2.33829E-02
-7.243840E-05,-6.95094E-01,-2.28452E-02
-7.243520E-05,-7.02914E-01,-2.33340E-02
-7.243200E-05,-6.95094E-01,-2.34317E-02
-7.242880E-05,-6.99004E-01,-2.27475E-02
-7.242560E-05,-6.95094E-01,-2.31874E-02
-7.242240E-05,-6.95094E-01,-2.33340E-02
-7.241920E-05,-6.93139E-01,-2.26497E-02
-7.241600E-05,-6.95094E-01,-2.29919E-02
-7.241280E-05,-6.95094E-01,-2.35784E-02
-7.240960E-05,-6.95094E-01,-2.26986E-02
-7.240640E-05,-6.93139E-01,-2.28941E-02
-7.240320E-05,-6.93139E-01,-2.34317E-02
-7.240000E-05,-6.91184E-01,-2.26986E-02
-7.239680E-05,-6.93139E-01,-2.28452E-02
-7.239360E-05,-6.93139E-01,-2.32851E-02
-7.239040E-05,-6.99004E-01,-2.27964E-02
-7.238720E-05,-6.87274E-01,-2.28452E-02
-7.238400E-05,-6.91184E-01,-2.31385E-02
-7.238080E-05,-6.89229E-01,-2.28941E-02
-7.237760E-05,-6.93139E-01,-2.29430E-02
-7.237440E-05,-6.91184E-01,-2.30896E-02
-7.237120E-05,-6.91184E-01,-2.26497E-02
-7.236800E-05,-6.93139E-01,-2.29430E-02
-7.236480E-05,-6.93139E-01,-2.29919E-02
-7.236160E-05,-6.83364E-01,-2.27475E-02
-7.235840E-05,-6.95094E-01,-2.27964E-02
-7.235520E-05,-6.89229E-01,-2.31874E-02
-7.235200E-05,-6.93139E-01,-2.29430E-02
-7.234880E-05,-6.89229E-01,-2.29919E-02
-7.234560E-05,-6.91184E-01,-2.32362E-02
-7.234240E-05,-6.85319E-01,-2.29430E-02
-7.233920E-05,-6.91184E-01,-2.30896E-02
-7.233600E-05,-6.89229E-01,-2.31874E-02
-7.233280E-05,-6.93139E-01,-2.28452E-02
-7.232960E-05,-6.87274E-01,-2.30407E-02
-7.232640E-05,-6.99004E-01,-2.31874E-02
-7.232320E-05,-6.87274E-01,-2.28941E-02
-7.232000E-05,-6.89229E-01,-2.32362E-02
-7.231680E-05,-6.81409E-01,-2.29919E-02
-7.231360E-05,-6.91184E-01,-2.27964E-02
-7.231040E-05,-6.85319E-01,-2.31385E-02
-7.230720E-05,-6.85319E-01,-2.33340E-02
-7.230400E-05,-6.85319E-01,-2.27475E-02
-7.230080E-05,-6.87274E-01,-2.30896E-02
-7.229760E-05,-6.85319E-01,-2.32362E-02
-7.229440E-05,-6.87274E-01,-2.24542E-02
-7.229120E-05,-6.79454E-01,-2.28941E-02
-7.228800E-05,-6.87274E-01,-2.31874E-02
-7.228480E-05,-6.77499E-01,-2.26009E-02
-7.228160E-05,-6.85319E-01,-2.25520E-02
-7.227840E-05,-6.83364E-01,-2.32362E-02
-7.227520E-05,-6.85319E-01,-2.26009E-02
-7.227200E-05,-6.79454E-01,-2.24054E-02
-7.226880E-05,-6.79454E-01,-2.29919E-02
-7.226560E-05,-6.73589E-01,-2.27964E-02
-7.226240E-05,-6.83364E-01,-2.25031E-02
-7.225920E-05,-6.77499E-01,-2.26497E-02
-7.225600E-05,-6.85319E-01,-2.30407E-02
-7.225280E-05,-6.81409E-01,-2.28452E-02
-7.224960E-05,-6.79454E-01,-2.28452E-02
-7.224640E-05,-6.79454E-01,-2.29430E-02
-7.224320E-05,-6.85319E-01,-2.32851E-02
-7.224000E-05,-6.79454E-01,-2.28941E-02
-7.223680E-05,-6.85319E-01,-2.28452E-02
-7.223360E-05,-6.77499E-01,-2.31874E-02
-7.223040E-05,-6.81409E-01,-2.28941E-02
-7.222720E-05,-6.77499E-01,-2.27964E-02
-7.222400E-05,-6.81409E-01,-2.34317E-02
-7.222080E-05,-6.77499E-01,-2.31874E-02
-7.221760E-05,-6.81409E-01,-2.26497E-02
-7.221440E-05,-6.79454E-01,-2.29430E-02
-7.221120E-05,-6.83364E-01,-2.33340E-02
-7.220800E-05,-6.79454E-01,-2.26009E-02
-7.220480E-05,-6.81409E-01,-2.26986E-02
-7.220160E-05,-6.77499E-01,-2.32362E-02
-7.219840E-05,-6.77499E-01,-2.27475E-02
-7.219520E-05,-6.71634E-01,-2.24054E-02
-7.219200E-05,-6.73589E-01,-2.30407E-02
-7.218880E-05,-6.79454E-01,-2.27475E-02
-7.218560E-05,-6.77499E-01,-2.22587E-02
-7.218240E-05,-6.73589E-01,-2.27964E-02
-7.217920E-05,-6.77499E-01,-2.29919E-02
-7.217600E-05,-6.71634E-01,-2.24542E-02
-7.217280E-05,-6.77499E-01,-2.26986E-02
-7.216960E-05,-6.79454E-01,-2.29919E-02
-7.216640E-05,-6.83364E-01,-2.27964E-02
-7.216320E-05,-6.71634E-01,-2.27475E-02
-7.216000E-05,-6.73589E-01,-2.29919E-02
-7.215680E-05,-6.75544E-01,-2.32362E-02
-7.215360E-05,-6.77499E-01,-2.30896E-02
-7.215040E-05,-6.69679E-01,-2.32362E-02
-7.214720E-05,-6.75544E-01,-2.34317E-02
-7.214400E-05,-6.71634E-01,-2.31874E-02
-7.214080E-05,-6.69679E-01,-2.31385E-02
-7.213760E-05,-6.69679E-01,-2.35784E-02
-7.213440E-05,-6.69679E-01,-2.34317E-02
-7.213120E-05,-6.75544E-01,-2.32362E-02
-7.212800E-05,-6.71634E-01,-2.36272E-02
-7.212480E-05,-6.67724E-01,-2.35295E-02
-7.212160E-05,-6.69679E-01,-2.33829E-02
-7.211840E-05,-6.69679E-01,-2.36761E-02
-7.211520E-05,-6.65769E-01,-2.34317E-02
-7.211200E-05,-6.69679E-01,-2.33829E-02
-7.210880E-05,-6.73589E-01,-2.35784E-02
-7.210560E-05,-6.65769E-01,-2.36272E-02
-7.210240E-05,-6.73589E-01,-2.31874E-02
-7.209920E-05,-6.69679E-01,-2.36272E-02
